dataset,row_name,column_name,value
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),18121995.02
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),28606838.9
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubelskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),62134711.24
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubuskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),6636667.58
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,łódzkie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),39126886.89
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,małopolskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),56346958.36
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,mazowieckie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),69297007.63
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,opolskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),11056325.24
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podkarpackie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),35929077.85
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podlaskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),33872289.91
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,pomorskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),17740234.28
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,śląskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),14107084.36
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,świętokrzyskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),26866225.87
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),18948445.15
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,wielkopolskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),49942761.04
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Przypis należności z tytułu składek Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),11932310.76
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Wpływy z tytułu należności składkowych Ogółem,731578664.37
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Wpływy z tytułu należności składkowych Ogółem,25705817.33
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Wpływy z tytułu należności składkowych Ogółem,40640536.6
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubelskie,Wpływy z tytułu należności składkowych Ogółem,91849364.77
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubuskie,Wpływy z tytułu należności składkowych Ogółem,9333367.31
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,łódzkie,Wpływy z tytułu należności składkowych Ogółem,57373140.31
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,małopolskie,Wpływy z tytułu należności składkowych Ogółem,84123394.18
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,mazowieckie,Wpływy z tytułu należności składkowych Ogółem,102842883.7
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,opolskie,Wpływy z tytułu należności składkowych Ogółem,15728746.3
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podkarpackie,Wpływy z tytułu należności składkowych Ogółem,52772109.76
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podlaskie,Wpływy z tytułu należności składkowych Ogółem,49943570.44
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,pomorskie,Wpływy z tytułu należności składkowych Ogółem,25419547.22
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,śląskie,Wpływy z tytułu należności składkowych Ogółem,20375376.12
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,świętokrzyskie,Wpływy z tytułu należności składkowych Ogółem,39803406.44
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Wpływy z tytułu należności składkowych Ogółem,27029510.3
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,wielkopolskie,Wpływy z tytułu należności składkowych Ogółem,72087289.98
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Wpływy z tytułu należności składkowych Ogółem,16550603.61
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),225870456.37
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),7347662.42
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),11907431.67
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubelskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),28619804.02
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubuskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),2645713.84
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,łódzkie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),17894690.1
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,małopolskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),27484138.75
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,mazowieckie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),32263460.05
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,opolskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),4585948.66
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podkarpackie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),16541238.51
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podlaskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),15868584.26
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,pomorskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),7597172.46
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,śląskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),6110935.67
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,świętokrzyskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),12587175.42
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),7990672.17
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,wielkopolskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),21919636.62
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Wpływy z tytułu należności składkowych Fundusz Składkowy (ubezpieczenie wypadkowe i chorobowe i macierzyńskie),4506191.75
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),505708208.0
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),18358154.91
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),28733104.93
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubelskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),63229560.75
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubuskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),6687653.47
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,łódzkie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),39478450.21
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,małopolskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),56639255.43
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,mazowieckie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),70579423.65
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,opolskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),11142797.64
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podkarpackie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),36230871.25
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podlaskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),34074986.18
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,pomorskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),17822374.76
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,śląskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),14264440.45
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,świętokrzyskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),27216231.02
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),19038838.13
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,wielkopolskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),50167653.36
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Wpływy z tytułu należności składkowych Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe),12044411.86
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.69%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.75%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.05%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubelskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),101.25%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,lubuskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.52%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,łódzkie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.59%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,małopolskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.38%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,mazowieckie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),101.54%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,opolskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.54%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podkarpackie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.59%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,podlaskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.38%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,pomorskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.03%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,śląskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.73%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,świętokrzyskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),101.04%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.09%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,wielkopolskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.15%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Wskaźnik ściągalności (wpływy ogółem/przypis ogółem),100.62%
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,OGÓŁEM,Składki finansowane z budżetu państwa na ubezpieczenie emerytalno-rentowe za osoby sprawujące opiekę nad dzieckiem,15127463.0
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,dolnośląskie,Składki finansowane z budżetu państwa na ubezpieczenie emerytalno-rentowe za osoby sprawujące opiekę nad dzieckiem,235630.0
TABLICA 7 (36). PRZYPIS I WPŁYWY NALEŻNOŚCI Z TYTUŁU SKŁADEK NA UBEZPIECZENIE SPOŁECZNE ROLNIKÓW WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Składki finansowane z budżetu państwa na ubezpieczenie emerytalno-rentowe za osoby sprawujące opiekę nad dzieckiem,516405.0
